# Title: CAIDA-AS 
# Directed graph: as-caida20071105.txt
# The CAIDA AS Relationships Dataset, from 11 05 2007
# Relationships:	-1 (<FromNodeId> is a customer of <ToNodeId>)
# 			1 (<FromNodeId> is a provider of <ToNodeId>)
# 			0 (<FromNodeId> and <ToNodeId> are peers)
# 			2 (<FromNodeId> and <ToNodeId> are siblings (the same organization).)
# Nodes:26475	Edges: 106762
# FromNodeId        ToNodeId	Relationship
8546	8548  
40282	6539  
40282	852  
28973	15945  
12888	702  
12888	3320  
12888	1273  
38447	1221  
38447	7474  
33207	109  
33207	2386  
29456	20485  
43315	8708  
43525	12479  
25216	20725  
25216	41115  
25216	12837  
17523	17675  
17523	2907  
8337	3261  
23281	14051  
23281	7132  
18662	6197  
18662	4323  
12537	8584  
31577	8220  
21427	8220  
41587	9132  
41587	9145  
4729	2907  
11379	209  
36936	25395  
21469	2162  
14225	6372  
35792	12301  
35792	8990  
13967	30340  
41708	5533  
41708	25137  
26448	14742  
12310	3233  
12310	25318  
12310	20530  
12310	20879  
12310	21300  
12310	42406  
12310	34794  
12310	41204  
12310	35291  
12310	34551  
12310	35638  
12310	41864  
12310	35436  
12310	3320  
12310	39687  
12310	31710  
12310	20616  
12310	28743  
12310	41486  
12310	31313  
12310	20930  
12310	35811  
12310	5483  
12310	41674  
12310	12592  
12310	39426  
12310	40998  
12310	42213  
12310	42640  
12310	43839  
12310	42073  
12310	3356  
12310	6693  
12310	32917  
12310	34176  
20651	6863  
36953	5713  
12577	15702  
12577	13237  
12577	8245  
9763	9768  
9763	3786  
20725	21219  
20725	25216  
17653	10026  
17653	3491  
17653	23951  
17653	18395  
17191	209  
17191	7132  
42845	174  
38282	17494  
12763	702  
12763	2686  
43088	3292  
39100	553  
39100	12480  
13994	209  
13994	6386  
13994	30483  
20520	6461  
20520	15639  
20520	6432  
20520	39568  
20520	42419  
20520	39933  
20520	24910  
20520	30283  
20520	16455  
20520	33001  
20520	3356  
20520	28959  
14926	2686  
14926	12874  
3447	12253  
3447	36467  
3447	29740  
3447	1239	2
3447	13730  
3447	40486  
3447	30235  
3447	36514  
3447	21918  
3447	7202  
38246	7602  
38246	7643  
24999	41967  
39678	29226  
33841	1901  
33841	8437  
16182	15694  
16182	5617  
39971	701  
39971	6395  
39971	19262  
29866	33132  
29866	3356  
41144	6461  
22790	4323  
38167	9837  
38167	10223  
43421	3320  
43421	8879  
26645	2828  
26645	7018  
31613	24739  
31613	31376  
33410	209  
6875	8968  
6875	3269  
12420	29494  
12420	12571  
12420	12299  
12420	3209  
16085	2914  
16085	8220  
42093	16265  
42093	24785  
9782	4766  
9782	3786  
22827	14288  
36422	174  
34201	34050  
34201	30890  
26827	209  
26827	13958  
26827	1239  
26827	27601  
26827	7018  
26827	14209  
2259	2200  
19011	2828  
19011	22241  
31176	5462  
11364	701  
11364	7018  
21738	20161  
33412	209  
10990	3356  
7694	9942  
35821	9031  
24712	21294  
32068	11272  
32068	1239  
32068	11117  
32068	36736  
32068	32426  
32068	3356  
32068	32428  
43209	34676  
18121	4725  
18121	4713  
12759	13237  
12759	25462  
12759	20640  
39322	15772  
18845	701  
29324	5606  
23946	4795  
43326	21202  
43326	8473  
7809	3356  
22879	701  
22879	6395  
22120	6993  
33222	701  
33222	5668  
13441	6539  
13441	15290  
13441	577  
13441	3790  
39630	6746  
39630	5606  
3303	34655  
3303	559  
3303	8434  
3303	30827  
3303	13184  
3303	15532  
3303	2818  
3303	4589  
3303	33880  
3303	29402  
3303	12637  
3303	1273  
3303	27524  
3303	12586  
3303	2516  
3303	1785  
3303	8657  
3303	7500  
3303	9132  
3303	1836  
3303	1257  
3303	12322  
3303	12989  
3303	29169  
3303	30934  
3303	21195  
3303	22220  
3303	20473  
3303	34429  
3303	4134  
3303	20640  
3303	8473  
3303	8426  
3303	15395  
3303	12928  
3303	7473  
3303	41577  
3303	10310  
3303	812  
3303	24692  
3303	36623  
3303	15420  
3303	15535  
3303	41396  
3303	30889  
3303	8408  
3303	33970  
3303	15600  
3303	13250  
3303	3302  
3303	41095  
3303	30776  
3303	30862  
3303	3491  
3303	25275  
3303	4436  
3303	26943  
3303	29017  
3303	2381  
3303	9211  
3303	12776  
3303	3786  
3303	8447  
3303	31271  
3303	34182  
3303	6327  
3303	8966  
3303	4766  
3303	29403  
3303	41768  
3303	12552  
3303	5089  
3303	4716  
3303	553  
3303	20932  
3303	8422  
3303	6730  
3303	9063  
3303	5650  
3303	15915  
3303	33792  
3303	43572  
3303	25596  
3303	35283  
3303	33419  
3303	8741  
3303	3292  
3303	15557  
3303	2828  
3303	680  
3303	20804  
3303	31034  
3303	8359  
3303	31141  
3303	12956  
3303	8121  
3303	2486  
3303	25462  
3303	15772  
3303	3246  
3303	36561  
3303	12670  
3303	16215  
3303	8763  
3303	786  
3303	9264  
3303	5462  
3303	34997  
3303	4323  
3303	4637  
3303	9143  
3303	1267  
3303	9009  
3303	34261  
3303	14891  
3303	8708  
3303	19318  
3303	35830  
3303	11908  
3303	21202  
3303	33958  
3303	8928  
3303	5588  
3303	701  
3303	8304  
3303	29686  
3303	174  
3303	13030  
3303	38940  
3303	8468  
3303	8220  
3303	8001  
3303	24963  
3303	8881  
3303	12750  
3303	11537  
3303	20940  
3303	12623  
3303	20676  
3303	1126  
3303	7902  
3303	31004  
3303	8975  
3303	237  
3303	16265  
3303	35231  
3303	4181  
3303	36624  
3303	6908  
3303	35028  
3303	5400  
3303	36619  
3303	29562  
3303	16150  
3303	23148  
3303	25286  
3303	12429  
3303	42438  
3303	31031  
3303	28877  
3303	8839  
3303	286  
3303	35495  
3303	13267  
3303	12306  
3303	5539  
3303	42079  
3303	6837  
3303	34305  
3303	13101  
3303	42  
3303	13285  
3303	16128  
3303	25560  
3303	29073  
3303	5430  
3303	8075  
3303	5394  
3303	31529  
3303	3327  
3303	2110  
3303	5427  
3303	2874  
3303	15703  
3303	1103  
3303	9096  
3303	12652  
3303	8560  
3303	2914  
3303	4725  
3303	35054  
3303	8683  
3303	2856  
3303	6762  
3303	12566  
3303	12511  
3303	25232  
3303	39037  
3303	15513  
3303	14361  
3303	21069  
3303	24951  
3303	6079  
3303	15169  
3303	31741  
3303	25090  
3303	26914  
3303	3257  
3303	13127  
3303	13237  
3303	43189  
3303	1280  
3303	6102  
3303	39605  
3303	27257  
3303	8565  
3303	25358  
3303	12222  
3303	22212  
3303	6453  
3303	30126  
3303	1239  
3303	6805  
3303	29748  
3303	6939  
3303	15412  
3303	15623  
3303	41521  
3303	1140  
3303	6661  
3303	41503  
3303	25310  
3303	30972  
3303	29378  
3303	33845  
3303	7132  
3303	137  
3303	31216  
3303	23393  
3303	21113  
3303	29518  
3303	3356  
3303	3209  
3303	43136  
3303	13189  
3303	6461  
3303	3300  
3303	2119  
3303	12312  
3303	41294  
3303	13049  
3303	12713  
3303	3249  
3303	42917  
3303	15598  
3303	12620  
3303	29791  
3303	5459  
3303	6853  
3303	36628  
3303	8068  
3303	13768  
3303	5390  
3303	41666  
3303	29415  
3303	15589  
3303	8968  
3303	8803  
3303	43127  
3303	21392  
3303	16131  
3303	12874  
3303	6128  
3303	34101  
3303	16467  
3303	8195  
3303	39651  
3303	29691  
3303	35366  
3303	3333  
3303	35240  
3303	13591  
3303	23504  
3303	31334  
3303	6539  
3303	21409  
3303	13277  
3303	8342  
3303	577  
3303	5568  
3303	15517  
3303	9193  
3303	24679  
3303	34019  
3303	2603  
3303	209  
3303	5388  
3303	2686  
3303	15290  
3303	25973  
3303	852  
3303	34088  
3303	25074  
3303	42096  
3303	20634  
3303	16133  
3303	13283  
3303	2116  
3303	8737  
3303	8527  
3303	39624  
3303	41064  
3303	1120  
3303	1901  
3303	22822  
3303	8729  
3303	16086  
3303	1200  
3303	21385  
3303	8582  
3303	2497  
3303	12368  
3303	20773  
3303	21434  
3303	24961  
3303	3557  
3303	12649  
3303	5622  
3303	21466  
3303	31097  
3303	1290  
3303	21502  
3303	20743  
3303	9145  
3303	16011  
3303	33739  
3303	12008  
3303	6677  
3303	25152  
3303	24952  
3303	24730  
3303	23352  
3303	513  
3303	29500  
3303	19151  
3303	5413  
3303	24167  
3303	1299  
3303	35610  
3303	6830  
3303	14537  
3303	6695  
3303	28753  
3303	15879  
3303	13301  
3303	25289  
3303	16276  
3303	21844  
3303	23342  
3303	39166  
3303	11608  
3303	39792  
3303	12337  
3303	19548  
3303	9042  
3303	15661  
3303	20493  
3303	41690  
3303	13193  
3303	36617  
3303	3320  
3303	16267  
3303	35070  
3303	11164  
3303	29075  
3303	22773  
3303	13037  
3303	30781  
3303	6774  
3303	6667  
3303	8674  
3303	29166  
3303	9318  
3303	8341  
3303	35276  
3303	25563  
3303	1853  
3303	6724  
3303	15361  
3303	4648  
3303	29222  
3303	16079  
3303	21222  
3303	39296  
3303	3313  
3303	2200  
3303	33885  
3303	43388  
3303	3549  
3303	28916  
3303	21217  
3303	5410  
3303	39265  
3303	3265  
3303	3269  
21501	34088  
21501	1299  
21501	3257  
21501	35329  
21501	29140  
23683	7470  
39964	15270  
29251	12741  
29251	8246  
29251	8308  
19024	19697  
19024	26052  
19024	19773  
19024	15112  
19024	26784  
19024	33295  
19024	10464  
19024	26381  
19024	17229  
19024	10884  
19024	22078  
19024	23172  
19024	26733  
19024	35938  
19024	32096  
19024	30058  
19024	26404  
19024	22212  
19024	1239  
19024	25782  
19024	20428  
19024	701  
19024	11306  
19024	31792  
19024	26234  
19024	17223  
19024	32405  
19024	3356  
19024	22017  
19024	22457  
19024	20184  
19024	36228  
19024	36478  
19024	21701  
19024	22666  
19024	32014  
19024	16924  
19024	7018  
19024	32385  
19024	11820  
19024	15220  
19024	22775  
19024	13890  
19024	19072  
19024	32298  
19024	14715  
19024	32784  
19024	26585  
19024	11892  
19024	22395  
19024	3561  
19024	27603  
19024	40319  
19024	26910  
19024	26980  
19024	23084  
19024	36184  
19024	30605  
19024	32599  
19024	3549  
19024	2914  
19024	20461  
19024	26554  
19024	26077  
19024	20166  
39612	3216  
39612	8732  
39612	2854  
16189	8928  
16189	3356  
16189	3215  
16683	18806  
28960	8447  
35558	28947  
35558	28906  
35558	42997  
21508	7018  
21508	7922  
22695	209  
22695	7018  
34261	6830  
34261	3303  
35002	34714  
35002	43211  
35002	38929  
35002	35161  
35002	35075  
35002	39082  
35002	42495  
35002	35371  
35002	34975  
35002	39225  
35002	34057  
35002	39896  
35002	43894  
35002	41984  
35002	43269  
35002	5606  
35002	39385  
35002	35797  
35002	42373  
35002	31697  
35002	34916  
35002	34910  
35002	42710  
35002	42405  
35002	42952  
35002	31609  
35002	41616  
35002	31218  
35002	39456  
35002	42441  
35002	39368  
35002	6746  
35002	39337  
35002	39107  
35002	42494  
35002	34944  
35002	41331  
35002	39466  
35002	39802  
35002	42649  
35002	29242  
35002	43647  
35002	39900  
35002	41986  
35002	39777  
33593	16852  
33593	7132  
25163	33775  
25163	22351  
25163	36979  
25163	36970  
38031	17494  
38031	30362  
23642	18129  
23642	23632  
23642	23618  
23642	23775  
23642	2519  
22009	1239  
22009	7018  
23682	4637  
23682	10029  
23682	18101  
6540	7385  
29837	10911  
29837	3549  
27026	6059  
27026	4954  
27026	209  
27026	13605  
27026	15268  
27026	10886  
28996	42768  
28996	12530  
16136	6461  
16136	3257  
34564	20676  
34564	8422  
29515	1273  
29515	12306  
5066	4544  
24600	5511  
20912	8928  
20912	1267  
20912	35131  
41525	31654  
22197	22751  
22197	2828  
22197	3561  
19939	701  
19939	7018  
17632	7474  
17632	2764  
11666	6539  
11666	10520  
11666	812  
11666	8001  
11666	852  
9835	38296  
9835	3836  
9835	4750  
9835	7470  
9396	4637  
9396	18101  
9396	4755  
9354	9615  
9354	2497  
9354	17697  
9354	4713  
9354	15412  
9354	2516  
22741	10910  
7042	209  
12429	3257  
12429	13237  
12429	3549  
12429	15398  
12429	15986  
12429	12490  
12429	174  
12429	34475  
12429	25324  
12429	15469  
12429	3303  
12429	29245  
33822	31283  
33822	25351  
28787	29049  
24528	10217  
21075	21219  
21075	6849  
21717	12006  
29444	3344  
29444	9009  
29444	8468  
28914	174  
28914	3549  
28965	31501  
28965	8342  
28965	6850  
33989	20485  
19913	1239  
19913	8001  
39993	209  
39993	6128  
27930	3  
27930	11556  
27930	26426  
30027	1239  
30027	30314  
7484	703  
7484	4515  
32082	19406  
32082	6079  
21864	7911  
21864	32086  
21864	19092  
21864	3356  
42755	12989  
42755	16131  
30041	3356  
27813	6140  
27813	11664  
27813	16814  
27813	7303  
13546	16467  
13546	3356  
36512	1239  
36512	19262  
9693	9318  
9693	18302  
35414	5400  
35414	15830  
15343	1239  
15343	7018  
20900	15557  
20900	174  
29619	25520  
24763	702  
24763	701  
24763	3215  
31967	11096  
813	701	2
32073	174  
9770	38430  
9770	9457  
24607	8486  
24607	12993  
24607	20804  
24607	33922  
24607	21211  
24607	12539  
24607	30944  
24607	15419  
24607	42675  
24607	6747  
39829	6663  
39829	5606  
6810	3300  
30175	701  
30175	7018  
30175	4323  
23563	17597  
23563	17864  
23563	3786  
23563	10026  
23563	9971  
23563	17871  
23563	18310  
23563	17854  
23563	2914  
23563	10164  
23563	23578  
23563	17857  
23563	17849  
23563	9756  
23563	9457  
32390	4323  
14665	6395  
14665	1239  
17366	701  
17366	1239  
23614	9370  
19021	1239  
33409	2914  
33409	701  
33409	33439  
8343	41972  
8343	21219  
8343	13249  
8343	39300  
8343	35714  
8343	41081  
8343	29128  
8343	39262  
8343	35320  
8343	24881  
18403	8153  
18403	3491  
18403	9304  
18403	703  
18403	38249  
18403	24085  
18403	24177  
18403	2914  
18403	38010  
18403	7473  
18403	3320  
18403	23999  
18403	7643  
18403	6453  
18403	23914  
25059	5603  
25059	6764  
25059	16016  
16740	22773  
16740	12181  
13003	8928  
13003	16097  
13003	12731  
13003	6453  
20871	9121  
39001	24762  
18615	7018  
43642	9121  
36447	6128  
18626	6517  
34267	29651  
11576	7018  
40494	7018  
40494	26204  
12392	25395  
12392	174  
12392	286  
12392	5511  
12392	3356  
12392	6453  
24192	23655  
24192	4768  
10013	2914  
10013	1668  
8120	3700  
8120	701  
8120	1784  
36358	1239  
36358	7018  
8764	42774  
8764	21420  
8764	5479  
8764	1299  
8764	28679  
8764	30775  
8764	41228  
8764	25190  
8764	33922  
8764	15995  
8764	8314  
8764	34961  
8764	25462  
8764	15908  
8764	34842  
8764	21031  
8764	24645  
8764	29538  
8764	39354  
8764	24984  
8764	8986  
8764	39007  
8764	30721  
8764	43463  
8764	5522  
8764	29625  
8764	3356  
8764	34037  
41377	3216  
19374	13407  
19374	7132  
34577	34224  
34577	8866  
34577	8390  
30855	12389  
30855	8342  
30855	20485  
6316	15270  
6316	1239  
6316	2828  
6316	2551  
6316	5668  
6316	1785	2
6316	15206  
6316	3776  
6316	13609  
6316	7459  
6316	1668  
6316	23126  
6316	7228  
6316	3356  
6316	23352  
42797	12741  
42797	8246  
17501	11919  
3216	35401  
3216	8563  
3216	41947  
3216	8492  
3216	31456  
3216	39517  
3216	35021  
3216	35750  
3216	29209  
3216	35808  
3216	35119  
3216	39350  
3216	30784  
3216	41377  
3216	31261  
3216	1273  
3216	42558  
3216	42972  
3216	8825  
3216	41106  
3216	42527  
3216	42693  
3216	41842  
3216	9198  
3216	42766  
3216	30924  
3216	34602  
3216	41668  
3216	29546  
3216	43317  
3216	39266  
3216	25573  
3216	34381  
3216	35294  
3216	31302  
3216	24936  
3216	8755  
3216	41745  
3216	39850  
3216	29053  
3216	21156  
3216	43074  
3216	42289  
3216	8595  
3216	35000  
3216	25227  
3216	20485  
3216	8371  
3216	16043  
3216	20630  
3216	31500  
3216	6747  
3216	29561  
3216	39406  
3216	43075  
3216	34163  
3216	35813  
3216	3356  
3216	43898  
3216	34643  
3216	34485  
3216	42690  
3216	13238  
3216	35723  
3216	39684  
3216	35032  
3216	43544  
3216	34378  
3216	42322  
3216	15707  
3216	24638  
3216	41779  
3216	35422  
3216	21480  
3216	20533  
3216	29076  
3216	29603  
3216	2122  
3216	29409  
3216	43146  
3216	34098  
3216	35164  
3216	28775  
3216	33844  
3216	29125  
3216	39376  
3216	35598  
3216	16143  
3216	33871  
3216	35237  
3216	33936  
3216	42984  
3216	9068  
3216	702  
3216	21453  
3216	34574  
3216	43286  
3216	28881  
3216	35195  
3216	34168  
3216	12686  
3216	42101  
3216	42850  
3216	8342  
3216	34838  
3216	21240  
3216	38951  
3216	35125  
3216	42941  
3216	34052  
3216	12530  
3216	38922  
3216	34102  
3216	35287  
3216	30960  
3216	41845  
3216	39000  
3216	34874  
3216	43020  
3216	8359  
3216	28917  
3216	15531  
3216	21483  
3216	43537  
3216	41300  
3216	3277  
3216	43152  
3216	31485  
3216	13192  
3216	9110  
3216	5518  
3216	35102  
3216	35571  
3216	2820  
3216	34249  
3216	34034  
3216	39612  
3216	30833  
3216	28829  
3216	24689  
3216	16343  
3216	41279  
3216	34800  
3216	21335  
3216	33987  
3216	42280  
3216	20655  
3216	41681  
3216	31430  
3216	13225  
3216	8299  
3216	28809  
3216	43087  
3216	21414  
3216	16256  
3216	35810  
3216	41515  
3216	701  
3216	42156  
3216	8507  
3216	28741  
3216	12314  
3216	41067  
3216	13165  
3216	13078  
3216	31174  
3216	8449  
3216	9032  
3216	30881  
3216	8629  
3216	43660  
3216	8402  
3216	12543  
3216	39843  
3216	12695  
3216	25355  
3216	34802  
3216	12690  
3216	29499  
3216	34179  
3216	43787  
3216	13004  
3216	39922  
3216	30943  
3216	5523  
3216	25408  
3216	21353  
3216	30977  
3216	34217  
3216	43653  
3216	33903  
3216	20544  
3216	41337  
3216	24823  
3216	31208  
3216	8732  
3216	25478  
3216	8634  
3216	31059  
3216	35580  
3216	31323  
3216	42916  
3216	12418  
3216	41205  
3216	39711  
3216	20848  
3216	24810  
3216	35566  
3216	34211  
3216	16345  
3216	43029  
3216	39463  
3216	43670  
3216	41258  
3216	42748  
3216	39749  
3216	20764  
3216	16173  
3216	42032  
3216	42339  
3216	12772  
3216	3549  
3216	31720  
3216	42245  
3216	8636  
3216	35104  
3216	43181  
19039	5006  
15845	13009  
11008	27700  
11008	14535  
11008	10452  
11008	18747  
11008	11664  
11008	7303  
38296	9835  
38296	3836  
38296	9931  
20082	1239  
20082	19029  
1239	23092  
1239	19783  
1239	4544  
1239	16995  
1239	71  
1239	11533  
1239	17173  
1239	11276  
1239	20409  
1239	33043  
1239	6459  
1239	10361  
1239	16432  
1239	12637  
1239	15753  
1239	2516  
1239	11170  
1239	3362  
1239	17100  
1239	18471  
1239	23524  
1239	17145  
1239	26844  
1239	4249  
1239	21985  
1239	40457  
1239	19938  
1239	3595  
1239	7862  
1239	22556  
1239	4788  
1239	19339  
1239	19865  
1239	29746  
1239	13789  
1239	19757  
1239	19334  
1239	10717  
1239	22369  
1239	30355  
1239	10790  
1239	15225  
1239	25953  
1239	16810  
1239	12531  
1239	7263  
1239	29976  
1239	11734  
1239	30297  
1239	101  
1239	10887  
1239	36609  
1239	42659  
1239	14750  
1239	12147  
1239	36659  
1239	18709  
1239	32854  
1239	11898  
1239	18695  
1239	3525  
1239	22564  
1239	8151  
1239	13490  
1239	41932  
1239	6527  
1239	27222  
1239	21676  
1239	3302  
1239	21754  
1239	8048  
1239	7337  
1239	32578  
1239	13405  
1239	3571  
1239	7127  
1239	36616  
1239	26317  
1239	4761  
1239	29800  
1239	7345  
1239	15048  
1239	8447  
1239	19914  
1239	9084  
1239	6327  
1239	11869  
1239	4657  
1239	2274  
1239	4766  
1239	25869  
1239	26695  
1239	27200  
1239	14381  
1239	11598  
1239	20287  
1239	22406  
1239	21881  
1239	30064  
1239	26100  
1239	7459  
1239	14566  
1239	18985  
1239	25975  
1239	23348  
1239	18534  
1239	17011  
1239	20411  
1239	30704  
1239	17043  
1239	32768  
1239	13612  
1239	27246  
1239	13711  
1239	30228  
1239	12956  
1239	21630  
1239	29865  
1239	7859  
1239	18796  
1239	19851  
1239	30457  
1239	30625  
1239	32869  
1239	36703  
1239	36149  
1239	13363  
1239	13369  
1239	40340  
1239	31892  
1239	4323  
1239	4637  
1239	3602  
1239	13489  
1239	20437  
1239	19201  
1239	18685  
1239	7497  
1239	26099  
1239	30375  
1239	21990  
1239	6983  
1239	14891  
1239	30337  
1239	8085  
1239	11984  
1239	10586  
1239	30378  
1239	14999  
1239	32012  
1239	32356  
1239	12181  
1239	23169  
1239	36837  
1239	21787  
1239	21729  
1239	22001  
1239	21576  
1239	13949  
1239	22234  
1239	30052  
1239	17315  
1239	27471  
1239	558  
1239	12180  
1239	27527  
1239	22186  
1239	26324  
1239	35875  
1239	5503  
1239	23383  
1239	36280  
1239	35865  
1239	27174  
1239	4547  
1239	16565  
1239	15705  
1239	20393  
1239	33726  
1239	18066  
1239	11724  
1239	13506  
1239	16150  
1239	116  
1239	27401  
1239	16527  
1239	32970  
1239	21938  
1239	29644  
1239	18656  
1239	4390  
1239	23318  
1239	16422  
1239	33499  
1239	22214  
1239	14118  
1239	33586  
1239	32255  
1239	5742  
1239	11990  
1239	12302  
1239	8128  
1239	40214  
1239	36028  
1239	7303  
1239	27364  
1239	33144  
1239	33748  
1239	25775  
1239	19630  
1239	11743  
1239	25653  
1239	26134  
1239	32046  
1239	33721  
1239	6255  
1239	15065  
1239	16988  
1239	19409  
1239	33671  
1239	6762  
1239	33088  
1239	26373  
1239	13589  
1239	13479  
1239	20127  
1239	16997  
1239	25995  
1239	22205  
1239	15130  
1239	18844  
1239	33469  
1239	26336  
1239	32669  
1239	9583  
1239	3527  
1239	16799  
1239	14458  
1239	19986  
1239	14291  
1239	23446  
1239	18940  
1239	15157  
1239	6440  
1239	9808  
1239	31883  
1239	22109  
1239	13416  
1239	151  
1239	27209  
1239	27357  
1239	9198  
1239	14898  
1239	7068  
1239	25733  
1239	10957  
1239	18902  
1239	40002  
1239	25996  
1239	26796  
1239	19156  
1239	26581  
1239	14201  
1239	7575  
1239	27334  
1239	4770  
1239	3364  
1239	17264  
1239	14410  
1239	33256  
1239	22483  
1239	1803	2
1239	13403  
1239	6619  
1239	22474  
1239	23266  
1239	6614  
1239	14180  
1239	25690  
1239	31776  
1239	7301  
1239	3300  
1239	20153  
1239	32325  
1239	5466  
1239	19229  
1239	35528  
1239	12142  
1239	9930  
1239	30069  
1239	21565  
1239	13430  
1239	11183  
1239	25640  
1239	39947  
1239	26114  
1239	11114  
1239	22885  
1239	29799  
1239	11797  
1239	13768  
1239	27363  
1239	32991  
1239	17394  
1239	14492  
1239	26900  
1239	40354  
1239	21586  
1239	17378  
1239	12187  
1239	3901  
1239	6419  
1239	14905  
1239	33337  
1239	28513  
1239	19023  
1239	32407  
1239	27013  
1239	16756  
1239	26079  
1239	18641  
1239	29919  
1239	19118  
1239	14793  
1239	40157  
1239	11562  
1239	8342  
1239	32267  
1239	6109  
1239	36587  
1239	32190  
1239	36662  
1239	13787  
1239	11885  
1239	23392  
1239	11414  
1239	33564  
1239	32202  
1239	23520  
1239	6181  
1239	17068  
1239	19592  
1239	17065  
1239	21549  
1239	19421  
1239	14745  
1239	40414  
1239	1901  
1239	264  
1239	14974  
1239	14145  
1239	16086  
1239	40102  
1239	11850  
1239	23172  
1239	11816  
1239	18772  
1239	22663  
1239	20443  
1239	35938  
1239	3998  
1239	16171  
1239	11171  
1239	7882	2
1239	23070  
1239	7233  
1239	3458  
1239	22089  
1239	30584  
1239	14578  
1239	19254  
1239	16122  
1239	22567  
1239	26518  
1239	8083  
1239	6373  
1239	5050  
1239	32165  
1239	27415  
1239	8119  
1239	12069  
1239	19772  
1239	24015  
1239	7054  
1239	6482  
1239	10754  
1239	32954  
1239	14685  
1239	14915  
1239	4243  
1239	16560  
1239	18577  
1239	10659  
1239	19396  
1239	14338  
1239	14958  
1239	15137  
1239	30659  
1239	7018  
1239	20463  
1239	10933  
1239	22607  
1239	32886  
1239	33137  
1239	21535  
1239	20991  
1239	17052  
1239	10662  
1239	33020  
1239	31914  
1239	23765  
1239	22770  
1239	10815  
1239	16714  
1239	17033  
1239	15183  
1239	5079  
1239	25950  
1239	20477  
1239	29257  
1239	25615  
1239	32665  
1239	11381  
1239	1913  
1239	22613  
1239	17685  
1239	9044  
1239	17184  
1239	26258  
1239	21531  
1239	33154  
1239	32079  
1239	29759  
1239	7759  
1239	1879  
1239	33217  
1239	14731  
1239	7726  
1239	40279  
1239	19400  
1239	26895  
1239	24077  
1239	18632  
1239	32720  
1239	21921  
1239	102  
1239	21518  
1239	30046  
1239	11055  
1239	12115  
1239	32619  
1239	13763  
1239	40299  
1239	7877  
1239	14323  
1239	35971  
1239	3479  
1239	3790  
1239	22571  
1239	19418  
1239	26927  
1239	10988  
1239	12029  
1239	33413  
1239	10026  
1239	26952  
1239	16465  
1239	13401  
1239	23529  
1239	22220  
1239	36546  
1239	7982  
1239	19448  
1239	32633  
1239	26725  
1239	7944  
1239	14828  
1239	29912  
1239	4134  
1239	27336  
1239	23119  
1239	32147  
1239	14543  
1239	20120  
1239	14813  
1239	40141  
1239	27696  
1239	26176  
1239	12083  
1239	27548  
1239	14743  
1239	23183  
1239	26164  
1239	21714  
1239	10912  
1239	2379  
1239	19367  
1239	26850  
1239	40195  
1239	7633  
1239	21650  
1239	13576  
1239	3644	2
1239	16591  
1239	20129  
1239	11650  
1239	23961  
1239	16804  
1239	11360  
1239	32727  
1239	29745  
1239	20755  
1239	31947  
1239	23472  
1239	36243  
1239	8966  
1239	16642  
1239	32913  
1239	36460  
1239	23108  
1239	40033  
1239	26304  
1239	16838  
1239	27619  
1239	40048  
1239	14790  
1239	36508  
1239	29807  
1239	10694  
1239	25821  
1239	26899  
1239	10925  
1239	23013  
1239	6989  
1239	25717  
1239	5650  
1239	4230  
1239	13778  
1239	25692  
1239	3292  
1239	16898  
1239	3455  
1239	10397  
1239	27220  
1239	27583  
1239	38658  
1239	36690  
1239	27768  
1239	22448  
1239	11139  
1239	22137  
1239	14742  
1239	18776  
1239	22561  
1239	11726  
1239	9264  
1239	26476  
1239	26709  
1239	31795  
1239	20240  
1239	2050  
1239	12178  
1239	7321  
1239	11030  
1239	3815  
1239	26411  
1239	28729  
1239	6580  
1239	29859  
1239	18811  
1239	1787  
1239	6062  
1239	8708  
1239	19318  
1239	22796  
1239	12273  
1239	22171  
1239	26973  
1239	22941  
1239	701  
1239	22748  
1239	27585  
1239	27230  
1239	17300  
1239	11198  
1239	12779  
1239	15267  
1239	10913  
1239	10756  
1239	30255  
1239	18682  
1239	18609  
1239	22540  
1239	36727  
1239	21778  
1239	33756  
1239	20211  
1239	13439  
1239	10506  
1239	21219  
1239	26174  
1239	26568  
1239	5769  
1239	11963  
1239	10685  
1239	10763  
1239	19187  
1239	27599  
1239	13626  
1239	19054  
1239	11228  
1239	26360  
1239	20293  
1239	16050  
1239	13605  
1239	21509  
1239	18502  
1239	4150  
1239	17054  
1239	40526  
1239	11583  
1239	23093  
1239	29968  
1239	32227  
1239	14678  
1239	10241  
1239	12066  
1239	46  
1239	13527  
1239	25229  
1239	36603  
1239	27368  
1239	11424  
1239	23375  
1239	13518  
1239	33318  
1239	10958  
1239	17070  
1239	12192  
1239	3505  
1239	12244  
1239	22176  
1239	4538  
1239	1791  
1239	4555  
1239	20069  
1239	11269  
1239	36102  
1239	22754  
1239	23649  
1239	22435  
1239	6363  
1239	16896  
1239	21605  
1239	32049  
1239	40289  
1239	13982  
1239	10961  
1239	36350  
1239	11793  
1239	32372  
1239	7258  
1239	30077  
1239	14648  
1239	36410  
1239	19530  
1239	13776  
1239	12635  
1239	7385  
1239	1789  
1239	11791  
1239	6917  
1239	3566  
1239	11463  
1239	36758  
1239	14847  
1239	13765  
1239	30612  
1239	29717  
1239	7748  
1239	15412  
1239	36384  
1239	22776  
1239	14989  
1239	11530  
1239	25870  
